time,distance,gaze
1.147229,14.18086,0
1.149131,14.18086,0
1.151051,14.18086,0
1.152949,14.18086,0
1.15537,14.18086,0
1.157377,14.18086,0
1.159266,14.18086,0
1.16123,14.18086,0
1.16342,14.18086,0
1.165365,14.18086,0
1.167449,14.18086,0
1.169274,14.18086,0
1.171021,14.18086,0
1.172901,14.18086,0
1.174776,14.18086,0
1.176767,14.18086,0
1.178571,14.18086,0
1.180538,14.18086,0
1.182654,14.18086,0
1.184466,14.18086,0
1.186164,14.18086,0
1.18795,14.18086,0
1.189794,14.18086,0
1.191611,14.18086,0
1.193408,14.18086,0
1.19514,14.18086,0
1.197114,14.18086,0
1.19914,14.18086,0
1.200998,14.18086,0
1.202923,14.18086,0
1.204765,14.18086,0
1.206681,14.18086,0
1.208451,14.18086,0
1.210233,14.18086,0
1.212288,14.18086,0
1.214354,14.18086,0
1.216283,14.18086,0
1.218074,14.18086,0
1.219984,14.18086,0
1.221792,14.18086,0
1.223782,14.18086,0
1.225469,14.18086,0
1.227238,14.18086,0
1.229201,14.18086,0
1.231318,14.18086,0
1.233119,14.18086,0
1.234897,14.18086,0
1.236745,14.18086,0
1.238571,14.18086,0
1.240344,14.18086,0
1.2424,14.18086,0
1.244148,14.18086,0
1.246129,14.18086,0
1.24845,14.18086,0
1.250335,14.18086,0
1.25217,14.18086,0
1.254063,14.18086,0
1.255786,14.18086,0
1.257662,14.18086,0
1.259441,14.18086,0
1.261263,14.18086,0
1.263608,14.18086,0
1.265446,14.18086,0
1.267266,14.18086,0
1.269116,14.18086,0
1.270915,14.18086,0
1.272696,14.18086,0
1.274416,14.18086,0
1.276157,14.18086,0
1.27812,14.18086,0
1.28011,14.18086,0
1.282228,14.18086,0
1.284072,14.18086,0
1.285862,14.18086,0
1.287707,14.18086,0
1.289467,14.18086,0
1.291262,14.18086,0
1.293049,14.18086,0
1.294868,14.18086,0
1.296831,14.18086,0
1.298768,14.18086,0
1.300607,14.18086,0
1.302609,14.18086,0
1.304314,14.18086,0
1.306189,14.18086,0
1.307963,14.18086,0
1.309763,14.18086,0
1.311818,14.18086,0
1.313993,14.18086,0
1.315928,14.18086,0
1.317818,14.18086,0
1.319631,14.18086,0
1.321421,14.18086,0
1.323323,14.18086,0
1.325113,14.18086,0
1.327014,14.18086,0
1.328791,14.18086,0
1.330775,14.18086,0
1.332613,14.18086,0
1.334332,14.18086,0
1.336054,14.18086,0
1.337836,14.18086,0
1.339577,14.18086,0
1.341397,14.18086,0
1.343487,14.18086,0
1.345393,14.18086,0
1.347402,14.18086,0
1.349262,14.18086,0
1.351021,14.18086,0
1.352814,14.18086,0
1.354498,14.18086,0
1.356373,14.18086,0
1.358291,14.18086,0
1.360085,14.18086,0
1.362297,14.18086,0
1.364429,14.18086,0
1.366308,14.18086,0
1.3681,14.18086,0
1.369886,14.18086,0
1.371692,14.18086,0
1.373482,14.18086,0
1.375379,14.18086,0
1.377268,14.18086,0
1.37923,14.18086,0
1.381377,14.18086,0
1.383389,14.18086,0
1.385154,14.18086,0
1.38691,14.18086,0
1.388889,14.18086,0
1.390736,14.18086,0
1.392518,14.18086,0
1.394366,14.18086,0
1.396452,14.18086,0
1.398521,14.18086,0
1.400378,14.18086,0
1.402449,14.18086,0
1.404218,14.18086,0
1.406007,14.18086,0
1.407817,14.18086,0
1.409644,14.18086,0
1.411374,14.18086,0
1.413274,14.18086,0
1.415277,14.18086,0
1.417125,14.18086,0
1.418961,14.18086,0
1.420887,14.18086,0
1.422931,14.18086,0
1.424863,14.18086,0
1.426713,14.18086,0
1.428523,14.18086,0
1.430645,14.18086,0
1.432537,14.18086,0
1.434396,14.18086,0
1.436171,14.18086,0
1.438035,14.18086,0
1.439826,14.18086,0
1.441602,14.18086,0
1.443523,14.18086,0
1.445471,14.18086,0
1.447551,14.18086,0
1.449379,14.18086,0
1.451122,14.18086,0
1.452999,14.18086,0
1.4549,14.18086,0
1.456761,14.18086,0
1.458597,14.18086,0
1.46045,14.18086,0
1.462461,14.18086,0
1.464493,14.18086,0
1.466399,14.18086,0
1.46817,14.18086,0
1.470012,14.18086,0
1.471848,14.18086,0
1.473595,14.18086,0
1.47546,14.18086,0
1.477303,14.18086,0
1.479227,14.18086,0
1.481237,14.18086,0
1.483226,14.18086,0
1.485,14.18086,0
1.486972,14.18086,0
1.488803,14.18086,0
1.490577,14.18086,0
1.49237,14.18086,0
1.494291,14.18086,0
1.496199,14.18086,0
1.498154,14.18086,0
1.499898,14.18086,0
1.501775,14.18086,0
1.503818,14.18086,0
1.505572,14.18086,0
1.507383,14.18086,0
1.509141,14.18086,0
1.510927,14.18086,0
1.512998,14.18086,0
1.515034,14.18086,0
1.51696,14.18086,0
1.518926,14.18086,0
1.521,14.18086,0
1.523123,14.18086,0
1.525001,14.18086,0
1.527104,14.18086,0
1.529203,14.18086,0
1.531643,14.18086,0
1.533717,14.18086,0
1.53561,14.18086,0
1.537808,14.18086,0
1.54005,14.18086,0
1.54248,14.18086,0
1.544357,14.18086,0
1.546694,14.18086,0
1.549149,14.18086,0
1.551117,14.18086,0
1.552967,14.18086,0
1.555178,14.18086,0
1.557388,14.18086,0
1.559633,14.18086,0
1.561881,14.18086,0
1.564824,14.18086,0
1.567133,14.18086,0
1.569457,14.18086,0
1.571761,14.18086,0
1.574011,14.18086,0
1.576359,14.18086,0
1.578772,14.18086,0
1.581705,14.18086,0
1.584362,14.18086,0
1.586688,14.18086,0
1.588999,14.18086,0
1.591245,14.18086,0
1.593724,14.18086,0
1.596135,14.18086,0
1.59867,14.18086,0
1.601012,14.18086,0
1.603507,14.18086,0
1.605834,14.18086,0
1.608098,14.18086,0
1.610459,14.18086,0
1.612947,14.18086,0
1.615438,14.18086,0
1.617902,14.18086,0
1.620186,14.18086,0
1.622768,14.18086,0
1.624942,14.18086,0
1.626981,14.18086,0
1.629327,14.18086,0
1.631819,14.18086,0
1.633886,14.18086,0
1.636,14.18086,0
1.638383,14.18086,0
1.64068,14.18086,0
1.643279,14.18086,0
1.64592,14.18086,0
1.648589,14.18086,0
1.650852,14.18086,0
1.652852,14.18086,0
1.655088,14.18086,0
1.657088,14.18086,0
1.659473,14.18086,0
1.661518,14.18086,0
1.66412,14.18086,0
1.666678,14.18086,0
1.669003,14.18086,0
1.671158,14.18086,0
1.673399,14.18086,0
1.675646,14.18086,0
1.678132,14.18086,0
1.680696,14.18086,0
1.683077,14.18086,0
1.685133,14.18086,0
1.687288,14.18086,0
1.689651,14.18086,0
1.69185,14.18086,0
1.694101,14.18086,0
1.696761,14.18086,0
1.699079,14.18086,0
1.701308,14.18086,0
1.703705,14.18086,0
1.705943,14.18086,0
1.708058,14.18086,0
1.710248,14.18086,0
1.712489,14.18086,0
1.715033,14.18086,0
1.717197,14.18086,0
1.719444,14.18086,0
1.721707,14.18086,0
1.724189,14.18086,0
1.726654,14.18086,0
1.728863,14.18086,0
1.731405,14.18086,0
1.733676,14.18086,0
1.735812,14.18086,0
1.737934,14.18086,0
1.740039,14.18086,0
1.742559,14.18086,0
1.744708,14.18086,0
1.746931,14.18086,0
1.749149,14.18086,0
1.751416,14.18086,0
1.753578,14.18086,0
1.755666,14.18086,0
1.757869,14.18086,0
1.760047,14.18086,0
1.762683,14.18086,0
1.764961,14.18086,0
1.767064,14.18086,0
1.769243,14.18086,0
1.771678,14.18086,0
1.773913,14.18086,0
1.776417,14.18086,0
1.77864,14.18086,0
1.78096,14.18086,0
1.783399,14.18086,0
1.785816,14.18086,0
1.788241,14.18086,0
1.790654,14.18086,0
1.792778,14.18086,0
1.794852,14.18086,0
1.797445,14.18086,0
1.799758,14.18086,0
1.801871,14.18086,0
